"시군구명","어린이집코드","어린이집명","어린이집유형","운영현황","우편번호","상세주소","전화번호","팩스번호","홈페이지주소","보육실수","보육실 면적","놀이터수","CCTV총설치수","보육교직원수","정원","현원","시설 위도(좌표값)","시설 경도(좌표값)","통학차량운영여부","인가일자","휴지시작일자","휴지종료일자","폐지일자","데이터기준일자","제공서비스","반수-만0세","반수-만1세","반수-만2세","반수-만3세","반수-만4세","반수-만5세","반수-영아혼합(만0~2세)","반수-유아혼합(만3~5세)","반수-특수장애","반수-총계","아동수-만0세","아동수-만1세","아동수-만2세","아동수-만3세","아동수-만4세","아동수-만5세","아동수-영아혼합(만0~2세)","아동수-유아혼합(만3~5세)","아동수-특수장애","아동수-총계","근속년수-1년미만","근속년수-1년이상~2년미만","근속년수-2년이상~4년미만","근속년수-4년이상~6년미만","근속년수-6년이상","교직원현황-원장","교직원현황-보육교사","교직원현황-특수교사","교직원현황-치료교사","교직원현황-영양사","교직원현황-간호사","교직원현황-간호조무사","교직원현황-조리원","교직원현황-사무직원","교직원현황-총계","데이터수집일"
"구로구","11530000212","본동어린이집","민간","정상","08283","서울특별시 구로구 구로동로40길 21-1 (구로동)","02-3281-6529","","","7","370","3","16","12","86","71","37.49610129821769","126.88389976979559","미운영","2004-07-29","","","","2021-11-17","야간연장","0","2","2","1","0","0","0","2","0","7","0","10","13","14","0","0","0","34","0","71","0","0","0","0","0","1","10","0","0","0","0","0","1","0","12","2021-11-17 22:03:55.0"
"구로구","11530000133","큰다우리발도르프어린이집","민간","정상","08308","서울특별시 구로구 구로동로28길 33-5 1층~2층 (구로동339-70)","070-8229-2897","0504-492-8744","bigdawoori.modoo.at","3","188","0","7","9","42","38","37.49056243","126.8876165","미운영","2004-06-16","","","","2021-11-17","일반","0","0","1","0","0","0","1","2","0","4","0","0","5","0","0","0","5","28","0","38","0","0","0","0","0","1","6","0","0","0","0","0","1","0","9","2021-11-17 22:03:55.0"
"구로구","11530000196","무지개나라어린이집","가정","정상","08371","서울특별시 구로구 디지털로31길 86 112동 102호(구로동 삼성래미안아파트)","02-837-8094","02-837-8094","mun0370@naver.com","3","59","0","4","3","20","7","37.48771772","126.891821","미운영","2004-06-04","","","","2021-11-17","야간연장","1","2","0","0","0","0","3","0","0","6","0","5","0","0","0","0","2","0","0","7","0","0","0","0","0","1","1","0","0","0","0","0","0","0","3","2021-11-17 22:03:55.0"
"구로구","11530000207","온누리어린이집","가정","폐지","08202","서울특별시 구로구 신도림로 87 107동 103호(신도림동 동아1차아파트)","02-2671-8330","02-6094-1248","","3","96","0","4","0","20","0","37.50775634","126.8805886","미운영","2004-06-02","","","2020-04-06","2021-11-17","일반","0","0","1","0","0","0","2","0","0","3","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2021-11-17 22:03:55.0"
"구로구","11530000064","충만어린이집","가정","폐지","08289","서울특별시 구로구 공원로6나길 28 (구로동)","02-830-2133","02-866-4069","","5","223","1","5","2","20","0","37.50405924","126.8915614","운영","2004-06-02","","","2018-08-01","2021-11-17","일반","0","0","1","1","0","0","0","1","0","3","0","0","0","0","0","0","0","0","0","0","","","","","","1","0","0","0","0","0","0","0","0","2","2021-11-17 22:03:55.0"
"구로구","11530000093","새싹나라어린이집","가정","정상","08341","서울특별시 구로구 오류로8길 11 105동 102호(오류동 오류동푸르지오아파트)","02-2689-8446","02-2689-8446","","3","42","0","4","4","19","9","37.49155229","126.8415463","미운영","2004-05-19","","","","2021-11-17","일반","1","7","3","0","0","0","11","0","0","22","0","3","0","0","0","0","6","0","0","9","0","0","0","0","0","1","2","0","0","0","0","0","0","0","4","2021-11-17 22:03:55.0"
"구로구","11530000040","고척재미난방과후교실","법인?단체등","정상","152831","서울특별시 구로구 고척로60길 47 (고척동)","02-2686-5883","02-2684-7677","","3","445","0","7","5","60","26","37.50440168","126.8606935","미운영","2004-04-26","","","","2021-11-17","방과후 전담","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","5","2021-11-17 22:03:54.0"
"구로구","11530000096","단비어린이집","가정","정상","08323","서울특별시 구로구 구일로10길 53 101동 102호(구로동 현대상선아파트)","02-867-5677","","","3","77","0","4","6","18","15","37.49596692","126.8751566","미운영","2004-04-20","","","","2021-11-17","일반","3","5","4","0","0","0","4","0","0","16","0","5","7","0","0","0","3","0","0","15","0","0","0","0","0","1","4","0","0","0","0","0","0","0","6","2021-11-17 22:03:55.0"
"구로구","11530000058","튼튼해요어린이집","가정","폐지","08284","서울특별시 구로구 가마산로 231 4동 108호[구로동보광아파트]","02-856-3337","02-855-5477","","3","51","0","3","0","12","0","37.49543895084585","126.88610308041","미운영","2004-04-13","","","2016-03-11","2021-11-17","일반","1","0","1","0","0","0","5","0","0","7","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2021-11-17 22:03:55.0"
"구로구","11530000072","지혜어린이집","가정","폐지","08357","서울특별시 구로구 경인로8길 75 103동 101호(오류동 삼천리아파트)","02-2687-8008","02-2687-8008","","3","46","0","0","0","17","0","37.49251748","126.8393613","미운영","2004-04-13","","","2016-03-01","2021-11-17","일반","1","2","1","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2021-11-17 22:03:55.0"
"구로구","11530000204","아이조아어린이집","가정","정상","08230","서울특별시 구로구 고척로52길 48 105동 106호 고척대우아파트","02-2614-9751","070-8233-9750","","3","53","0","4","4","19","10","37.50339872786856","126.85511209732523","미운영","2004-03-25","","","","2021-11-17","일반","6","2","1","0","0","0","5","0","0","14","5","5","0","0","0","0","0","0","0","10","0","0","0","0","0","1","2","0","0","0","0","0","0","0","4","2021-11-17 22:03:55.0"
"구로구","11530000077","두산어린이집","가정","폐지","08313","서울특별시 구로구 도림로 59 105동 102호(구로동 구로두산아파트)","02-6735-9267","","http://cafe.daum.net","1","49","0","4","0","19","0","37.48928285","126.8892333","미운영","2004-03-10","","","2018-02-28","2021-11-17","야간연장","2","3","1","0","0","0","3","0","0","9","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2021-11-17 22:03:55.0"
"구로구","11530000275","물고기어린이집","가정","폐지","08223","서울특별시 구로구 중앙로6길 5-15 102동 102호 (고척동 청구아파트)","02-2066-2920","02-2066-2920","","3","35","0","3","0","13","0","37.50169848","126.8584444","미운영","2004-03-04","","","2020-03-01","2021-11-17","야간연장","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2021-11-17 22:03:55.0"
"구로구","11530000014","스카이어린이집","가정","폐지","152811","서울 구로구 개봉3동 264-27","02-2066-8310","02-2066-8312","","0","0","0","0","1","15","0","","","","2004-02-24","","","","2021-11-17","일반","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","1","0","0","0","0","0","0","0","0","1","2021-11-17 22:03:55.0"
"구로구","11530000121","금강어린이집","민간","정상","08358","서울특별시 구로구 오리로 1197 금강수목원아파트 관리동 (오류동)","02-2687-2220","02-2687-2225","","4","62","0","5","7","26","26","37.48824319","126.8323433","미운영","2004-02-17","","","","2021-11-17","일반","0","3","3","0","0","0","3","0","0","9","0","6","15","0","0","0","5","0","0","26","0","0","0","0","0","1","5","0","0","0","0","0","0","0","7","2021-11-17 22:03:54.0"
"구로구","11530000082","해맑은어린이집","가정","정상","08337","서울특별시 구로구 개봉로17길 30-6","02-2681-2845","","","3","48","0","3","6","17","10","37.49289187","126.8544543","미운영","2004-02-17","","","","2021-11-17","야간연장","2","1","1","0","0","0","3","0","0","7","2","3","0","0","0","0","5","0","0","10","0","0","0","0","0","1","4","0","0","0","0","0","0","0","6","2021-11-17 22:03:55.0"
"구로구","11530000016","엄마사랑어린이집","가정","정상","08358","서울특별시 구로구 오리로 1197 109동 104호(오류동 금강수목원아파트)","02-6095-5004","","","3","51","0","4","6","19","9","37.48824319","126.8323433","미운영","2004-02-14","","","","2021-11-17","일반","1","1","1","0","0","0","1","0","0","4","2","3","4","0","0","0","0","0","0","9","0","0","0","0","0","1","4","0","0","0","0","0","0","0","6","2021-11-17 22:03:55.0"
"구로구","11530000262","새한빛어린이집","민간","폐지","08282","서울특별시 구로구 구로동로 197 새한빛어린이집","02-861-6757","02-866-4750","","5","272","0","6","0","39","0","37.496145258946854","126.88234310396497","미운영","2004-01-27","","","2020-03-31","2021-11-17","일반","0","0","1","0","0","0","2","1","0","4","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2021-11-17 22:03:55.0"
"구로구","11530000156","사무엘선교어린이집","민간","폐지","152809","서울특별시 구로구 개봉로20길 91-10","02-2681-3142","02-2686-0104","","5","100","1","5","0","32","0","37.49309417","126.859998","미운영","2004-01-07","","","2018-11-16","2021-11-17","야간연장","0","1","1","0","0","0","0","1","0","3","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2021-11-17 22:03:55.0"
"구로구","11530000293","열린어린이집","민간","정상","08208","서울특별시 구로구 경인로 643 (신도림동)","02-6346-1248","02-6094-1248","http://cafe.naver.com/bunksy","3","118","0","4","6","27","19","37.50775634","126.8805886","미운영","2004-01-02","","","","2021-11-17","야간연장","0","1","0","0","0","0","4","0","0","5","0","5","0","0","0","0","14","0","0","19","0","0","0","0","0","1","4","0","0","0","0","0","0","0","6","2021-11-17 22:03:55.0"
"구로구","11530000210","현대어린이집","가정","정상","08291","서울특별시 구로구 새말로9길 45 103동 106호(구로동 신도림현대아파트)","02-859-3408","02-859-3408","","4","61","0","4","7","18","18","37.50526472385495","126.88642179241353","미운영","2003-12-30","","","","2021-11-17","야간연장","1","2","1","0","0","0","0","0","0","4","3","10","5","0","0","0","0","0","0","18","0","0","0","0","0","1","5","0","0","0","0","0","0","0","7","2021-11-17 22:03:56.0"
"구로구","11530000075","하늘사랑어린이집","가정","정상","08362","서울특별시 구로구 부광로 96-16 703동 106호(항동 제일풍경채포레스트)","02-2684-2500","","http://kids.guro.go.kr","3","60","0","4","7","19","19","37.475652681163304","126.815524561158","미운영","2003-12-16","","","","2021-11-17","야간연장","1","2","1","0","0","0","0","0","0","4","3","9","7","0","0","0","0","0","0","19","0","0","0","0","0","1","5","0","0","0","0","0","0","0","7","2021-11-17 22:03:55.0"
"구로구","11530000062","그림나라어린이집","가정","정상","08320","서울특별시 구로구 구로동로18길 56 103호","02-854-3383","02-851-3384","","4","77","0","4","8","20","12","37.48717539","126.8874214","미운영","2003-12-09","","","","2021-11-17","야간연장","1","1","0","0","0","0","4","0","0","6","2","4","0","0","0","0","6","0","0","12","0","0","0","0","0","1","6","0","0","0","0","0","0","0","8","2021-11-17 22:03:54.0"
"구로구","11530000028","폴디어린이집","가정","정상","08211","서울특별시 구로구 신도림로 16 103동 101호(신도림동 대림2차아파트)","02-2636-3512","02-2636-3512","","3","84","0","4","7","19","19","37.50580136","126.8807117","미운영","2003-11-21","","","","2021-11-17","일반","2","1","2","0","0","0","1","0","0","6","4","5","7","0","0","0","3","0","0","19","0","0","0","0","0","1","5","0","0","0","0","0","0","0","7","2021-11-17 22:03:55.0"
"구로구","11530000289","무궁화 어린이집","민간","폐지","152801","서울 구로구 가리봉1동 131-28","02-857-5004","","","0","0","0","0","0","37","0","","","","2003-11-14","","","2008-04-01","2021-11-17","일반","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2021-11-17 22:03:55.0"
"구로구","11530000225","쑥쑥어린이집","민간","폐지","08318","서울특별시 구로구 구로동로15길 24 1층 (구로동)","02-3281-6141","02-3281-6141","","3","91","0","4","0","21","0","37.48826587","126.8834339","미운영","2003-10-02","","","2019-04-10","2021-11-17","야간연장","0","0","0","0","0","0","6","0","0","6","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2021-11-17 22:03:55.0"
"구로구","11530000226","해피벨어린이집","가정","폐지","08211","서울특별시 구로구 신도림로 32 702동 101호(신도림동 신도림5차e-편한세상)","02-2678-1614","02-2678-1614","","1","46","0","5","0","20","0","37.50705479","126.8807213","미운영","2003-09-30","","","2016-12-31","2021-11-17","일반","2","2","1","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2021-11-17 22:03:55.0"
"구로구","11530000067","동산어린이집","가정","정상","08362","서울특별시 구로구 연동로 233 104동 103호(항동 중흥에스클래스베르데카운티)","02-2611-5558","02-2611-5558","","3","56","0","4","5","20","13","37.4963731839","126.8630822661","미운영","2003-09-19","","","","2021-11-17","일반","1","1","1","0","0","0","6","0","0","9","0","0","0","0","0","0","13","0","0","13","0","0","0","0","0","1","4","0","0","0","0","0","0","0","5","2021-11-17 22:03:55.0"
"구로구","11530000295","밀레어린이집","가정","폐지","152774","서울 구로구 신도림동 e편한세상대림2차아파트 104동101호","02-2632-6739","","","1","80","0","0","0","20","0","","","","2003-08-18","","","2011-01-20","2021-11-17","일반","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2021-11-17 22:03:55.0"
"구로구","11530000508","밀레어린이집","가정","폐지","152774","서울 구로구 신도림동  e편한세상대림2차아파트 104동101호","02-2293-6739","","","0","0","0","0","0","0","0","","","","2003-08-18","","","2011-01-20","2021-11-17","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2021-11-17 22:03:55.0"
"구로구","11530000155","로뎀어린이집","가정","정상","08291","서울특별시 구로구 새말로 31 107동 102호(구로동 롯데아파트)","02-851-6199","02-851-6199","다음카페명-구로로뎀어린이집","3","84","0","4","7","19","18","37.50331439","126.8841294","미운영","2003-08-08","","","","2021-11-17","일반","2","1","1","0","0","0","0","0","0","4","6","6","6","0","0","0","0","0","0","18","0","0","0","0","0","1","5","0","0","0","0","0","0","0","7","2021-11-17 22:03:55.0"
"구로구","11530000057","파란나라어린이집","가정","폐지","08227","서울특별시 구로구 중앙로1길 18-19 103동 105호(고척동 현대우성)","02-2619-4501","02-2619-4501","","3","47","0","5","0","16","0","37.49872694","126.8628425","미운영","2003-07-11","","","2018-02-28","2021-11-17","일반","2","2","2","0","0","0","3","0","0","9","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2021-11-17 22:03:55.0"
"구로구","11530000069","아기둥지어린이집","가정","정상","08275","서울특별시 구로구 경인로 390 210동 103호(고척동 벽산블루밍)","02-2616-2356","02-2616-2234","wlswnred@yahoo.co.kr","1","52","0","5","8","20","20","37.49567969","126.8644414","미운영","2003-05-17","","","","2021-11-17","일반","1","2","2","0","0","0","0","0","0","5","3","9","8","0","0","0","0","0","0","20","0","0","0","0","0","1","6","0","0","0","0","0","0","0","8","2021-11-17 22:03:55.0"
